match_url,blue_goals,orange_goals,blue_wins,orange_wins,best_of,did_blue_win,head2head
1990114,1,2,0,1,5,False,0.0
1990114,3,3,1,1,5,False,0.0
1990114,6,3,2,1,5,False,0.0
1990114,7,7,2,2,5,False,0.0
1970122,2,3,0,1,5,True,0.23809523809523808
1970122,3,5,0,2,5,True,0.23809523809523808
1970122,5,6,1,2,5,True,0.23809523809523808
1970122,6,6,2,2,5,True,0.23809523809523808
2000116,2,1,1,0,5,True,0.0
2000116,4,2,2,0,5,True,0.0
1990115,3,2,1,0,5,False,0.0
1990115,4,5,1,1,5,False,0.0
1990115,5,7,1,2,5,False,0.0
1990115,10,8,2,2,5,False,0.0
1970121,2,0,1,0,5,True,0.0
1970121,3,2,1,1,5,True,0.0
1970121,4,4,1,2,5,True,0.0
1970121,6,5,2,2,5,True,0.0
1990116,5,0,1,0,5,True,0.0
1990116,7,0,2,0,5,True,0.0
1990116,8,2,2,1,5,True,0.0
1990116,9,5,2,2,5,True,0.0
1970120,1,3,0,1,5,False,0.2
1970120,2,5,0,2,5,False,0.2
1970120,4,6,1,2,5,False,0.2
1970120,4,7,1,3,5,False,0.2
1990113,3,2,1,0,5,True,0.0
1990113,4,2,2,0,5,True,0.0
1990113,4,3,2,1,5,True,0.0
1990113,5,3,3,1,5,True,0.0
1970119,1,5,0,1,5,True,0.0
1970119,2,5,1,1,5,True,0.0
1970119,3,5,2,1,5,True,0.0
1970119,8,8,3,1,5,True,0.0
1990112,0,1,0,1,5,True,0.0
1990112,2,2,1,1,5,True,0.0
1990112,5,3,2,1,5,True,0.0
1990112,8,4,3,1,5,True,0.0
1970118,3,1,1,0,5,True,0.0
1970118,6,1,2,0,5,True,0.0
1970118,6,4,2,1,5,True,0.0
1970118,12,6,3,1,5,True,0.0
1970117,2,0,1,0,5,True,0.0
1970117,5,1,2,0,5,True,0.0
2610208,3,4,0,1,5,False,0.0
2610208,3,9,0,2,5,False,0.0
2620108,0,2,0,1,5,False,0.0
2620108,3,4,1,1,5,False,0.0
2620108,5,5,2,1,5,False,0.0
2620108,7,9,2,2,5,False,0.0
2640208,1,2,0,1,5,False,0.0
2640208,2,6,0,2,5,False,0.0
2620207,0,3,0,1,5,False,0.0
2620207,4,5,1,1,5,False,0.0
2620207,4,6,1,2,5,False,0.0
2620207,6,10,1,3,5,False,0.0
2610207,3,2,1,0,5,True,0.0
2610207,5,3,2,0,5,True,0.0
2610206,0,4,0,1,5,False,0.0
2610206,2,4,1,1,5,False,0.0
2630205,3,2,1,0,5,True,0.0
2630205,5,3,2,0,5,True,0.0
2630205,5,7,2,1,5,True,0.0
2630205,7,8,3,1,5,True,0.0
2630104,0,3,0,1,5,False,0.0
2630104,0,4,0,2,5,False,0.0
1980108,0,2,0,1,5,False,0.0
1980108,1,4,0,2,5,False,0.0
1960122,2,6,0,1,5,False,0.21739130434782608
1960122,2,9,0,2,5,False,0.21739130434782608
1960122,5,10,1,2,5,False,0.21739130434782608
1960122,6,13,1,3,5,False,0.21739130434782608
1980107,4,3,1,0,5,True,0.0
1980107,6,4,2,0,5,True,0.0
1980107,7,8,2,1,5,True,0.0
1980107,10,10,3,1,5,True,0.0
1960121,1,3,0,1,5,False,-0.23809523809523808
1960121,1,4,0,2,5,False,-0.23809523809523808
1960121,4,4,1,2,5,False,-0.23809523809523808
1960121,5,8,1,3,5,False,-0.23809523809523808
1980106,2,1,1,0,5,True,-0.2
1980106,3,4,1,1,5,True,-0.2
1980106,7,5,2,1,5,True,-0.2
1980106,8,7,2,2,5,True,-0.2
1960120,2,0,1,0,5,True,0.0
1960120,3,0,2,0,5,True,0.0
1980105,2,3,0,1,5,False,-0.3333333333333333
1980105,3,8,0,2,5,False,-0.3333333333333333
1960119,3,0,1,0,5,False,0.0
1960119,4,2,1,1,5,False,0.0
1960119,5,4,1,2,5,False,0.0
1960119,8,5,2,2,5,False,0.0
1960118,5,3,1,0,5,True,0.42857142857142855
1960118,10,5,2,0,5,True,0.42857142857142855
1960118,11,7,2,1,5,True,0.42857142857142855
1960118,13,7,3,1,5,True,0.42857142857142855
1960117,3,0,1,0,5,True,0.0
1960117,3,1,1,1,5,True,0.0
1960117,5,1,2,1,5,True,0.0
1960117,10,3,3,1,5,True,0.0
2010118,5,1,1,0,5,True,-0.5
2010118,11,1,2,0,5,True,-0.5
2010117,5,1,1,0,5,True,0.0
2010117,6,1,2,0,5,True,0.0
2010117,6,5,2,1,5,True,0.0
2010117,7,8,2,2,5,True,0.0
2010116,3,1,1,0,5,True,0.2857142857142857
2010116,4,5,1,1,5,True,0.2857142857142857
2010116,5,5,2,1,5,True,0.2857142857142857
2010116,7,6,3,1,5,True,0.2857142857142857
2000115,2,3,0,1,5,False,0.0
2000115,3,5,0,2,5,False,0.0
2000114,3,0,1,0,5,True,-1.0
2000114,6,1,2,0,5,True,-1.0
2000113,3,1,1,0,5,True,0.0
2000113,5,2,2,0,5,True,0.0
2000112,2,5,0,1,5,True,-0.2727272727272727
2000112,5,7,1,1,5,True,-0.2727272727272727
2000112,8,9,2,1,5,True,-0.2727272727272727
2000112,10,9,3,1,5,True,-0.2727272727272727
2010115,1,2,0,1,5,False,0.0
2010115,5,4,1,1,5,False,0.0
2010115,7,5,2,1,5,False,0.0
2010115,9,8,2,2,5,False,0.0
2010114,3,2,1,0,5,False,0.2727272727272727
2010114,4,4,1,1,5,False,0.2727272727272727
2010114,5,8,1,2,5,False,0.2727272727272727
2010114,7,9,2,2,5,False,0.2727272727272727
2010113,7,1,1,0,5,True,0.0
2010113,8,1,2,0,5,True,0.0
2010112,2,4,0,1,5,True,0.0
2010112,5,5,1,1,5,True,0.0
2010112,12,6,2,1,5,True,0.0
2010112,14,7,3,1,5,True,0.0
2610108,1,2,0,1,5,False,0.0
2610108,2,6,0,2,5,False,0.0
2640107,5,3,1,0,5,True,0.0
2640107,10,6,2,0,5,True,0.0
2620106,1,4,0,1,5,False,0.0
2620106,3,9,0,2,5,False,0.0
2620206,2,5,0,1,5,False,0.0
2620206,4,8,0,2,5,False,0.0
2620206,6,9,1,2,5,False,0.0
2620206,9,13,1,3,5,False,0.0
2640105,1,2,0,1,5,True,0.0
2640105,3,5,0,2,5,True,0.0
2640105,9,6,1,2,5,True,0.0
2640105,12,7,2,2,5,True,0.0
2620105,3,4,0,1,5,False,0.0
2620105,3,5,0,2,5,False,0.0
2620105,7,7,1,2,5,False,0.0
2620105,7,9,1,3,5,False,0.0
2630208,3,2,1,0,5,True,0.0
2630208,6,4,2,0,5,True,0.0
2610107,0,3,0,1,5,False,0.0
2610107,2,4,1,1,5,False,0.0
2610107,4,5,2,1,5,False,0.0
2610107,6,10,2,2,5,False,0.0
2620107,7,2,1,0,5,True,0.0
2620107,9,6,1,1,5,True,0.0
2620107,13,11,1,2,5,True,0.0
2620107,16,11,2,2,5,True,0.0
2640206,1,2,0,1,5,False,0.0
2640206,9,4,1,1,5,False,0.0
2640206,9,6,1,2,5,False,0.0
2640206,10,8,1,3,5,False,0.0
2520106,1,0,1,0,5,True,0.0
2520106,8,0,2,0,5,True,0.0
2520105,0,3,0,1,5,False,0.0
2520105,1,5,0,2,5,False,0.0
2520104,1,4,0,1,5,False,0.0
2520104,4,5,1,1,5,False,0.0
2520104,6,9,1,2,5,False,0.0
2520104,7,9,2,2,5,False,0.0
2520103,2,1,1,0,5,False,0.0
2520103,3,3,1,1,5,False,0.0
2520103,5,4,2,1,5,False,0.0
2520103,6,9,2,2,5,False,0.0
2520102,5,4,1,0,5,True,0.0
2520102,8,6,2,0,5,True,0.0
2520101,2,1,1,0,5,False,-1.0
2520101,4,4,1,1,5,False,-1.0
2520101,4,5,1,2,5,False,-1.0
2520101,4,8,1,3,5,False,-1.0
2630206,2,4,0,1,5,False,0.0
2630206,6,7,1,1,5,False,0.0
2630206,8,10,1,2,5,False,0.0
2630206,12,15,1,3,5,False,0.0
2610205,2,0,1,0,5,False,0.0
2610205,6,2,2,0,5,False,0.0
2610205,7,4,2,1,5,False,0.0
2610205,9,8,2,2,5,False,0.0
2630105,1,3,0,1,5,False,0.0
2630105,3,6,0,2,5,False,0.0
2250115,2,3,0,1,5,True,0.4
2250115,3,3,1,1,5,True,0.4
2250115,5,4,2,1,5,True,0.4
2250115,9,5,3,1,5,True,0.4
2250114,3,6,0,1,5,True,0.0
2250114,8,7,1,1,5,True,0.0
2250114,11,9,2,1,5,True,0.0
2250114,14,11,3,1,5,True,0.0
2250113,3,2,1,0,5,True,0.2727272727272727
2250113,6,2,2,0,5,True,0.2727272727272727
2250113,8,3,3,0,5,True,0.2727272727272727
2250113,12,3,4,0,5,True,0.2727272727272727
2250108,2,1,1,0,5,True,0.12
2250108,4,6,1,1,5,True,0.12
2630207,1,4,0,1,5,False,0.0
2630207,1,7,0,2,5,False,0.0
2000111,3,2,1,0,5,False,0.0
2000111,4,4,1,1,5,False,0.0
2000111,6,7,1,2,5,False,0.0
2000111,7,10,1,3,5,False,0.0
1990111,2,1,1,0,5,True,0.0
1990111,7,1,2,0,5,True,0.0
1990111,8,3,2,1,5,True,0.0
1990111,13,5,3,1,5,True,0.0
2000110,2,3,0,1,5,False,0.0
2000110,2,5,0,2,5,False,0.0
1970116,0,1,0,1,5,True,-0.14285714285714285
1970116,3,2,1,1,5,True,-0.14285714285714285
1970116,5,3,2,1,5,True,-0.14285714285714285
1970116,8,5,3,1,5,True,-0.14285714285714285
1990110,2,1,1,0,5,True,0.0
1990110,6,3,2,0,5,True,0.0
2000109,0,1,0,1,5,True,0.0
2000109,0,5,0,2,5,True,0.0
2000109,3,5,1,2,5,True,0.0
2000109,4,5,2,2,5,True,0.0
1970115,1,2,0,1,5,False,-0.2
1970115,3,3,1,1,5,False,-0.2
1970115,3,4,1,2,5,False,-0.2
1970115,6,4,2,2,5,False,-0.2
1990106,3,5,0,1,5,False,0.0
1990106,3,7,0,2,5,False,0.0
1990122,0,1,0,1,5,True,0.0
1990122,0,2,0,2,5,True,0.0
1990122,4,3,1,2,5,True,0.0
1990122,7,4,2,2,5,True,0.0
1970114,4,2,1,0,5,True,0.2
1970114,4,3,1,1,5,True,0.2
1970114,7,4,2,1,5,True,0.2
1970114,9,5,3,1,5,True,0.2
1970113,3,2,1,0,5,True,0.0
